,Age,Attrition,Business_travel,Daily_rate,Distance_from_home,Education,Education_field,Employee_count,Employee_number,Environment_satisfaction,Gender,Hourly_rate,Job_involvement,Job_level,Job_role,Job_satisfaction,Marital_status,Monthly_rate,Num_companies_worked,Over_18,Over_time,Percent_salary_hike,Performance_rating,Relationship_satisfaction,Stock_option_level,Total_working_years,Training_times_last_year,Work_life_balance,Years_at_company,Years_since_last_promotion,Years_with_curr_manager,Date_birth,Remote_work
977,27,No,Unknown,1134.0,24.0,4,Unknown,1.0,1001,2,Female,37.0,3,1,Laboratory technician,2,Married,12086.0,9,Yes,No,14.0,3.0,2,1,4.0,2,3.0,2,2,2,1996,No
978,30,Yes,Travel_rarely,138.0,22.0,3,Unknown,1.0,Unknown,1,Female,48.0,3,1,Research scientist,3,Married,11539.0,4,Yes,Unknown,11.0,3.0,2,0,11.32,2,2.76,5,0,1,1993,Yes
979,24,No,Unknown,1206.0,17.0,1,Medical,1.0,Unknown,4,Female,41.0,2,2,Manufacturing director,3,Divorced,24117.0,1,Yes,No,15.0,3.0,2,2,5.0,6,3.0,4,3,2,1999,No
980,35,Yes,Travel_rarely,622.0,14.0,4,Other,1.0,1010,3,Male,39.0,2,1,Laboratory technician,2,Divorced,10074.0,1,Yes,Yes,24.0,4.0,4,1,5.0,2,1.0,4,0,2,1988,No
981,30,Yes,Unknown,109.0,5.0,3,Unknown,1.0,1017,2,Female,60.0,3,1,Laboratory technician,2,Unknown,25725.0,0,Unknown,Unknown,17.0,3.0,1,0,4.0,3,3.0,3,1,2,1993,Unknown
982,48,No,Travel_rarely,277.0,6.0,3,Unknown,1.0,1022,1,Male,97.0,2,2,Healthcare representative,3,Unknown,13119.0,2,Yes,No,13.0,3.0,4,0,19.0,0,3.0,2,2,2,1975,Yes
983,41,No,Travel_rarely,549.0,7.0,2,Medical,1.0,Unknown,4,Female,42.0,3,2,Manufacturing director,3,Unknown,23371.0,6,Yes,Unknown,14.0,3.0,2,0,8.0,6,3.0,2,2,1,1982,No
984,27,No,Unknown,1055.0,2.0,4,Unknown,1.0,1027,1,Female,47.0,3,2,Manufacturing director,4,Unknown,4658.0,0,Yes,Unknown,18.0,3.0,2,1,11.32,2,2.76,3,2,2,1996,Yes
985,35,No,Travel_rarely,802.0,10.0,3,Other,1.0,1028,2,Male,45.0,3,1,Laboratory technician,4,Unknown,9541.0,1,Unknown,No,20.0,4.0,1,1,3.0,4,2.0,3,1,2,1988,No
986,26,Yes,Non-travel,265.0,29.0,2,Medical,1.0,1037,2,Male,79.0,1,2,Sales executive,1,Single,21813.0,8,Yes,No,18.0,3.0,4,0,11.32,6,3.0,2,2,2,1997,Yes
987,33,No,Non-travel,1038.0,8.0,1,Life sciences,1.0,1044,2,Female,66.03,2,1,Sales representative,4,Unknown,21437.0,0,Yes,Unknown,19.0,3.0,4,0,11.32,2,2.0,2,2,2,1990,No
988,26,Yes,Unknown,342.0,2.0,3,Life sciences,1.0,1053,1,Male,57.0,3,1,Research scientist,1,Married,15346.0,6,Yes,Unknown,14.0,3.0,2,1,6.0,2,3.0,3,1,2,1997,Yes
989,38,No,Travel_frequently,1186.0,3.0,4,Unknown,1.0,Unknown,3,Male,44.0,3,1,Research scientist,3,Unknown,2997.0,3,Yes,No,16.0,3.0,1,1,8.0,2,3.0,2,2,2,1985,No
990,46,No,Unknown,430.0,47.0,4,Medical,1.0,1069,4,Male,40.0,3,5,Research director,4,Unknown,21445.0,9,Unknown,No,17.0,3.0,4,2,23.0,0,3.0,2,2,2,1977,Unknown
991,20,Yes,Unknown,769.0,9.0,3,Marketing,1.0,1077,4,Female,54.0,3,1,Sales representative,4,Single,17205.0,1,Yes,Yes,14.0,3.0,2,0,2.0,3,3.0,2,0,2,2003,Yes
992,30,No,Unknown,1176.0,20.0,3,Other,1.0,1084,1,Male,85.0,3,2,Manufacturing director,1,Married,9096.0,0,Unknown,Unknown,15.0,3.0,3,1,7.0,1,2.0,6,0,2,1993,No
993,27,No,Non-travel,1277.0,8.0,5,Unknown,1.0,1094,1,Male,87.0,1,1,Laboratory technician,3,Married,5869.0,1,Unknown,Unknown,19.0,3.0,4,3,3.0,4,2.76,3,1,2,1996,No
994,55,No,Unknown,1091.0,2.0,1,Unknown,1.0,1096,4,Male,65.0,3,3,Manufacturing director,2,Married,15813.0,3,Unknown,No,18.0,3.0,2,1,23.0,4,3.0,3,1,2,1968,Yes
995,33,No,Travel_rarely,654.0,5.0,3,Life sciences,1.0,1099,4,Male,34.0,2,3,Healthcare representative,4,Unknown,21214.0,4,Unknown,No,15.0,3.0,3,1,11.32,2,3.0,3,1,2,1990,Yes
996,28,No,Unknown,895.0,15.0,2,Life sciences,1.0,1102,1,Male,50.0,3,1,Laboratory technician,3,Unknown,22482.0,1,Unknown,No,16.0,3.0,4,1,4.0,5,2.0,4,2,2,1995,Yes
997,34,No,Unknown,618.0,3.0,1,Life sciences,1.0,1103,1,Male,45.0,3,2,Healthcare representative,4,Unknown,22266.0,0,Yes,No,17.0,3.0,3,0,11.32,1,2.0,6,0,4,1989,Yes
998,33,Yes,Unknown,1017.0,25.0,3,Medical,1.0,1108,1,Male,55.0,2,1,Research scientist,2,Single,2993.0,4,Unknown,Yes,20.0,4.0,2,0,5.0,0,3.0,2,2,2,1990,No
999,33,No,Unknown,970.0,7.0,3,Life sciences,1.0,1114,4,Female,30.0,3,2,Sales executive,2,Married,13401.0,0,Yes,No,17.0,3.0,3,1,4.0,3,3.0,3,0,2,1990,No
1000,21,No,Unknown,984.0,1.0,1,Unknown,1.0,1131,4,Female,70.0,2,1,Research scientist,2,Single,25326.0,1,Yes,Yes,11.0,3.0,3,0,2.0,6,4.0,2,2,2,2002,Unknown
1001,31,No,Travel_frequently,793.0,20.0,3,Unknown,1.0,1135,3,Male,67.0,4,1,Sales representative,4,Married,21981.0,0,Unknown,No,12.0,3.15,1,1,3.0,4,3.0,2,2,2,1992,Yes
1002,35,No,Unknown,1182.0,11.0,2,Marketing,1.0,Unknown,4,Male,54.0,3,2,Sales executive,4,Divorced,18500.0,1,Unknown,Unknown,11.0,3.0,4,1,5.0,3,3.0,5,0,2,1988,Yes
1003,34,No,Unknown,1003.0,2.0,2,Unknown,1.0,1140,4,Male,95.0,3,2,Manufacturing director,3,Single,15834.0,2,Unknown,No,11.0,3.0,4,0,11.32,3,2.76,3,0,2,1989,Yes
1004,33,Yes,Unknown,603.0,9.0,4,Unknown,1.0,1157,1,Female,77.0,3,2,Sales executive,1,Single,18385.0,0,Unknown,Unknown,17.0,3.0,1,0,6.0,3,3.0,5,0,3,1990,No
1005,31,Yes,Unknown,874.0,15.0,3,Medical,1.0,1160,3,Male,72.0,3,1,Laboratory technician,3,Unknown,6233.0,1,Unknown,No,12.0,3.0,3,1,11.32,5,2.0,2,2,2,1992,Yes
1006,37,No,Travel_rarely,367.0,25.0,2,Unknown,1.0,1161,3,Female,52.0,2,2,Healthcare representative,4,Unknown,17171.0,7,Yes,No,13.0,3.0,3,2,9.0,2,3.0,6,1,3,1986,Unknown
1007,27,No,Travel_rarely,199.0,6.0,3,Unknown,1.0,1162,4,Male,55.0,2,1,Research scientist,3,Married,7950.0,1,Yes,No,13.0,3.15,3,1,4.0,0,3.0,4,2,2,1996,Yes
1008,35,No,Travel_frequently,802.09,4.0,4,Other,1.0,1185,4,Male,66.03,2,1,Laboratory technician,4,Married,26537.0,1,Unknown,Unknown,13.0,3.0,2,1,2.0,2,4.0,2,2,2,1988,Unknown
1009,56,No,Unknown,718.0,4.0,4,Unknown,1.0,Unknown,4,Female,92.0,3,5,Manager,1,Divorced,18575.0,4,Yes,No,13.0,3.0,4,1,28.0,2,3.0,5,4,2,1967,Unknown
1010,45,No,Unknown,1457.0,7.0,3,Medical,1.0,1195,1,Female,83.0,3,1,Research scientist,3,Unknown,20100.0,4,Unknown,Yes,19.0,3.0,3,1,11.32,2,2.76,3,0,2,1978,Yes
1011,20,No,Travel_rarely,805.0,3.0,3,Unknown,1.0,Unknown,1,Male,87.0,2,1,Laboratory technician,3,Single,12828.0,1,Unknown,Unknown,12.0,3.0,1,0,2.0,2,2.0,2,1,2,2003,Yes
1012,50,No,Travel_frequently,1421.0,2.0,3,Unknown,1.0,Unknown,4,Female,30.0,3,4,Manager,1,Unknown,9490.0,2,Unknown,No,22.0,4.0,3,1,11.32,3,2.76,2,2,2,1973,Unknown
1013,46,No,Unknown,1450.0,15.0,2,Life sciences,1.0,1217,4,Male,52.0,3,5,Research director,2,Unknown,10849.0,5,Yes,Unknown,11.0,3.0,1,1,25.0,2,3.0,4,0,3,1977,Yes
1014,32,No,Unknown,116.0,13.0,3,Other,1.0,1234,3,Female,77.0,2,1,Laboratory technician,2,Married,7331.0,1,Yes,No,20.0,4.0,3,1,2.0,2,3.0,2,2,2,1991,Yes
1015,35,No,Unknown,1212.0,8.0,2,Unknown,1.0,Unknown,3,Female,78.0,2,3,Sales executive,4,Married,13755.0,4,Unknown,Unknown,11.0,3.0,2,1,16.0,6,2.0,13,4,12,1988,No
1016,29,No,Unknown,1010.0,1.0,3,Life sciences,1.0,Unknown,1,Female,97.0,3,1,Research scientist,4,Divorced,5598.0,1,Yes,No,15.0,3.0,1,3,3.0,5,2.76,3,1,2,1994,Yes
1017,21,Yes,Travel_frequently,802.09,10.0,2,Unknown,1.0,Unknown,1,Female,45.0,2,1,Laboratory technician,3,Unknown,25308.0,1,Unknown,Unknown,20.0,4.0,3,0,2.0,2,1.0,2,2,2,2002,Yes
1018,34,No,Travel_rarely,131.0,2.0,3,Marketing,1.0,Unknown,3,Female,86.0,3,2,Sales executive,1,Unknown,6039.0,0,Unknown,Unknown,12.0,3.0,4,0,4.0,3,3.0,3,0,2,1989,Yes
1019,28,No,Unknown,791.0,1.0,4,Medical,1.0,1286,4,Male,44.0,3,1,Laboratory technician,3,Single,6842.0,0,Unknown,Yes,11.0,3.0,3,0,11.32,2,2.0,4,0,2,1995,No
1020,35,No,Travel_rarely,735.0,6.0,1,Life sciences,1.0,1291,3,Male,66.0,3,1,Research scientist,3,Married,6020.0,0,Unknown,Yes,14.0,3.15,4,0,4.0,3,3.0,3,2,2,1988,No
1021,28,No,Travel_frequently,193.0,2.0,3,Life sciences,1.0,Unknown,4,Male,52.0,2,1,Laboratory technician,4,Married,14222.0,1,Unknown,Unknown,12.0,3.0,2,1,11.32,2,3.0,2,2,2,1995,No
1022,28,No,Travel_rarely,640.0,1.0,3,Technical degree,1.0,1301,4,Male,84.0,3,1,Research scientist,1,Single,4732.0,2,Yes,Unknown,11.0,3.0,2,0,5.0,2,2.0,3,1,2,1995,No
1023,25,No,Unknown,266.0,1.0,3,Medical,1.0,1303,4,Female,40.0,3,1,Research scientist,2,Single,18830.0,1,Yes,Unknown,18.0,3.0,4,0,11.32,3,2.0,2,2,1,1998,No
1024,58,No,Unknown,848.0,23.0,4,Life sciences,1.0,1308,1,Male,88.0,3,1,Research scientist,3,Unknown,26076.0,1,Yes,Unknown,12.0,3.0,4,2,11.32,3,3.0,2,2,2,1965,Yes
1025,39,Yes,Unknown,802.09,23.0,3,Medical,1.0,Unknown,3,Male,93.0,3,1,Research scientist,1,Single,22154.0,0,Yes,Unknown,13.0,3.0,1,0,6.0,2,3.0,5,0,3,1984,No
1026,30,No,Travel_rarely,1138.0,6.0,3,Technical degree,1.0,1311,1,Female,48.0,2,2,Laboratory technician,4,Married,23631.0,0,Yes,No,12.0,3.0,1,1,10.0,6,3.0,9,6,7,1993,Unknown
1027,50,No,Unknown,802.09,46.0,3,Life sciences,1.0,1317,4,Female,43.0,3,4,Research director,1,Married,22422.0,4,Unknown,Unknown,11.0,3.0,2,0,11.32,2,2.76,3,1,2,1973,Yes
1028,41,No,Unknown,256.0,10.0,2,Medical,1.0,1329,3,Male,40.0,1,2,Sales executive,2,Single,22074.0,1,Unknown,No,13.0,3.0,1,0,19.0,4,3.0,19,11,9,1982,Yes
1029,31,Yes,Unknown,802.09,1.0,3,Unknown,1.0,1331,4,Female,54.0,3,1,Sales representative,2,Unknown,8319.0,1,Unknown,Yes,11.0,3.0,1,0,11.32,2,4.0,3,2,2,1992,No
1030,44,Yes,Unknown,935.0,3.0,3,Life sciences,1.0,1333,1,Male,89.0,3,1,Laboratory technician,1,Unknown,14669.0,4,Yes,No,12.0,3.15,3,0,10.0,4,4.0,3,1,2,1979,Yes
1031,40,No,Non-travel,458.0,16.0,2,Unknown,1.0,Unknown,3,Male,74.0,3,1,Research scientist,3,Divorced,8532.0,9,Unknown,No,16.0,3.0,2,1,6.0,0,3.0,4,0,0,1983,Unknown
1032,25,No,Travel_rarely,882.0,19.0,1,Medical,1.0,1358,4,Male,67.0,3,1,Laboratory technician,4,Married,9075.0,3,Unknown,Unknown,11.0,3.0,3,3,11.32,6,2.0,3,1,2,1998,No
1033,40,No,Travel_rarely,329.0,1.0,4,Life sciences,1.0,1361,2,Male,88.0,3,1,Laboratory technician,2,Unknown,6762.0,3,Yes,No,22.0,4.0,3,1,7.0,3,3.0,4,0,3,1983,Yes
1034,51,No,Travel_rarely,802.09,11.0,2,Technical degree,1.0,Unknown,4,Female,82.0,2,4,Manufacturing director,2,Unknown,24439.0,3,Unknown,No,16.0,3.0,2,0,11.32,1,2.0,5,0,3,1972,Yes
1035,27,No,Travel_frequently,793.0,2.0,1,Life sciences,1.0,1371,4,Male,43.0,1,2,Sales executive,4,Single,20392.0,3,Yes,No,20.0,4.0,2,0,11.32,3,3.0,6,0,0,1996,No
1036,35,Yes,Unknown,662.0,18.0,4,Marketing,1.0,1380,4,Female,67.0,3,2,Sales executive,3,Married,23288.0,0,Yes,Unknown,18.0,3.0,3,1,5.0,0,2.0,4,3,2,1988,Yes
1037,38,No,Unknown,693.0,7.0,3,Unknown,1.0,Unknown,4,Male,57.0,4,1,Research scientist,3,Divorced,15748.0,1,Yes,No,11.0,3.0,4,3,4.0,2,3.0,4,0,3,1985,Yes
1038,31,Yes,Unknown,802.09,22.0,4,Unknown,1.0,1389,4,Male,98.0,3,2,Manufacturing director,3,Married,21057.0,1,Unknown,Unknown,15.0,3.0,4,2,10.0,3,2.0,10,6,7,1992,Unknown
1039,51,No,Unknown,541.0,2.0,3,Unknown,1.0,Unknown,2,Male,52.0,3,3,Sales executive,2,Unknown,15395.0,2,Unknown,Unknown,11.0,3.0,2,0,14.0,5,3.0,4,3,2,1972,Yes
1040,41,No,Unknown,1200.0,22.0,3,Unknown,1.0,1392,4,Female,75.0,3,2,Research scientist,4,Unknown,13953.0,3,Unknown,Unknown,14.0,3.0,1,2,12.0,4,2.0,6,3,3,1982,No
1041,32,No,Unknown,499.0,2.0,1,Marketing,1.0,1396,3,Male,36.0,3,2,Sales executive,2,Married,20497.0,0,Unknown,Yes,13.0,3.0,1,3,4.0,3,2.0,3,1,2,1991,Yes
1042,25,No,Travel_rarely,1372.0,18.0,1,Life sciences,1.0,Unknown,1,Male,93.0,4,2,Sales executive,3,Married,12477.0,2,Yes,No,11.0,3.0,2,0,6.0,3,2.0,3,1,2,1998,No
1043,27,No,Unknown,802.09,10.0,3,Marketing,1.0,1403,4,Female,98.0,2,2,Sales executive,4,Married,7100.0,1,Unknown,Yes,11.0,3.0,4,0,11.32,3,3.0,6,4,4,1996,Yes
1044,27,Yes,Travel_rarely,802.09,22.0,4,Life sciences,1.0,1405,4,Female,51.0,3,1,Research scientist,3,Single,25681.0,1,Yes,Yes,13.0,3.15,4,0,8.0,2,3.0,8,7,7,1996,Yes
1045,37,No,Unknown,1462.0,11.0,3,Medical,1.0,1411,1,Female,94.0,3,1,Laboratory technician,3,Single,19106.0,4,Unknown,No,18.0,3.0,1,0,8.0,6,3.0,3,0,2,1986,Unknown
1046,35,No,Travel_frequently,200.0,18.0,2,Life sciences,1.0,1412,3,Male,60.0,3,3,Manufacturing director,4,Unknown,19944.0,2,Yes,No,11.0,3.0,3,0,10.0,2,3.0,2,2,2,1988,Yes
1047,25,No,Unknown,949.0,1.0,3,Unknown,1.0,1415,1,Male,81.0,3,1,Laboratory technician,4,Unknown,4910.0,4,Yes,No,11.0,3.0,2,1,7.0,2,2.0,3,0,2,1998,Unknown
1048,30,No,Unknown,802.09,7.0,4,Marketing,1.0,1428,4,Female,73.0,3,2,Sales executive,1,Divorced,12761.0,7,Unknown,No,14.0,3.0,2,2,11.32,3,3.0,3,0,2,1993,Yes
1049,31,No,Unknown,182.0,8.0,5,Life sciences,1.0,Unknown,1,Female,93.0,3,4,Research director,2,Unknown,8847.0,3,Unknown,No,11.0,3.0,3,0,11.32,3,4.0,3,1,0,1992,Yes
1050,36,No,Unknown,329.0,16.0,4,Marketing,1.0,1436,3,Female,98.0,2,2,Sales executive,1,Unknown,13494.0,4,Unknown,No,13.0,3.0,1,2,11.0,3,2.0,3,0,2,1987,No
1051,25,Yes,Travel_rarely,383.0,9.0,2,Unknown,1.0,1439,1,Male,68.0,2,1,Sales representative,1,Unknown,15182.0,3,Unknown,No,12.0,3.0,1,0,6.0,2,3.0,3,2,2,1998,Unknown
1052,56,No,Unknown,1255.0,1.0,2,Life sciences,1.0,1441,1,Female,90.0,3,1,Research scientist,1,Unknown,10494.0,2,Unknown,Unknown,22.0,4.0,4,1,5.0,3,4.0,3,1,0,1967,Unknown
1053,41,No,Unknown,802.09,5.0,5,Medical,1.0,1448,2,Male,90.0,4,1,Research scientist,3,Unknown,5561.0,2,Unknown,Unknown,12.0,3.0,1,0,7.0,5,2.76,4,0,3,1982,Yes
1054,31,No,Travel_rarely,1398.0,8.0,2,Unknown,1.0,Unknown,4,Female,96.0,4,1,Human resources,2,Unknown,24609.0,9,Yes,No,18.0,3.15,4,0,8.0,3,3.0,3,0,2,1992,Unknown
1055,31,Yes,Travel_frequently,523.0,2.0,3,Life sciences,1.0,1464,2,Male,94.0,3,1,Laboratory technician,4,Unknown,21081.0,6,Yes,Unknown,13.0,3.0,3,1,7.0,2,1.0,2,2,2,1992,Yes
1056,48,No,Unknown,1221.0,7.0,3,Marketing,1.0,1466,3,Male,96.0,3,2,Sales executive,1,Divorced,24795.0,4,Yes,No,11.0,3.0,1,3,11.32,3,3.0,2,2,2,1975,No
1057,34,Yes,Unknown,1107.0,9.0,4,Unknown,1.0,1467,1,Female,52.0,3,1,Human resources,3,Married,3072.0,1,Unknown,No,15.0,3.0,4,0,2.0,0,3.0,2,2,2,1989,No
1058,44,No,Unknown,981.0,5.0,3,Life sciences,1.0,1471,3,Male,90.0,2,1,Laboratory technician,3,Single,7973.0,3,Yes,Unknown,14.0,3.0,4,0,7.0,5,3.0,5,0,3,1979,No
1059,49,No,Travel_rarely,1495.0,5.0,4,Unknown,1.0,1473,1,Male,96.0,3,2,Healthcare representative,3,Married,21534.0,2,Yes,No,14.0,3.15,2,1,20.0,0,2.0,3,1,2,1974,Yes
1060,44,No,Unknown,1467.0,20.0,3,Life sciences,1.0,1475,4,Male,49.0,3,1,Research scientist,2,Unknown,21158.0,1,Yes,Unknown,13.0,3.0,3,0,6.0,3,2.0,5,1,3,1979,No
1061,28,Yes,Unknown,1496.0,1.0,3,Unknown,1.0,1486,1,Male,92.0,3,1,Sales representative,3,Married,15747.0,3,Unknown,Unknown,15.0,3.0,4,1,5.0,3,4.0,3,1,2,1995,No
1062,44,No,Travel_frequently,1193.0,2.0,1,Unknown,1.0,Unknown,2,Male,86.0,3,3,Manufacturing director,3,Single,19719.0,5,Yes,Unknown,18.0,3.15,2,0,16.0,2,2.0,2,2,2,1979,Unknown
1063,55,No,Travel_rarely,1229.0,4.0,4,Life sciences,1.0,Unknown,4,Male,30.0,3,2,Healthcare representative,3,Married,16143.0,0,Unknown,Unknown,16.0,3.0,2,0,4.0,2,3.0,3,1,2,1968,Yes
1064,28,No,Travel_frequently,467.0,7.0,3,Life sciences,1.0,1507,3,Male,55.0,3,2,Sales executive,1,Single,11827.0,0,Unknown,Unknown,14.0,3.0,4,0,5.0,5,3.0,4,1,3,1995,Unknown
1065,49,No,Travel_rarely,271.0,45.0,2,Medical,1.0,1509,4,Female,43.0,2,2,Laboratory technician,1,Married,23070.0,4,Unknown,Unknown,25.0,4.0,1,1,10.0,3,3.0,3,1,2,1974,Unknown
1066,29,No,Travel_frequently,410.0,2.0,1,Life sciences,1.0,1513,4,Female,97.0,3,1,Laboratory technician,2,Unknown,4668.0,0,Unknown,No,13.0,3.0,3,3,11.32,3,3.0,3,0,2,1994,No
1067,32,No,Unknown,495.0,10.0,3,Unknown,1.0,1516,3,Male,64.0,3,3,Manager,4,Unknown,21072.0,2,Unknown,Unknown,25.0,3.15,2,0,10.0,5,4.0,5,0,0,1991,Unknown
1068,31,Yes,Travel_frequently,561.0,3.0,3,Life sciences,1.0,1537,4,Female,33.0,3,1,Research scientist,3,Unknown,4156.0,1,Yes,No,12.0,3.0,1,0,7.0,2,2.76,7,7,7,1992,Yes
1069,40,No,Unknown,1142.0,43.0,2,Life sciences,1.0,1552,4,Male,72.0,3,2,Healthcare representative,4,Divorced,8841.0,3,Yes,Unknown,18.0,3.0,3,0,8.0,2,3.0,2,2,2,1983,No
1070,36,No,Travel_rarely,1157.0,2.0,4,Life sciences,1.0,Unknown,3,Male,70.0,3,1,Sales representative,4,Unknown,17001.0,3,Yes,Yes,21.0,4.0,4,0,7.0,3,2.0,3,1,2,1987,No
1071,33,No,Unknown,1242.0,8.0,4,Life sciences,1.0,1560,1,Male,46.0,3,2,Sales executive,1,Unknown,10589.0,2,Yes,No,13.0,3.0,4,1,11.32,6,1.0,2,2,2,1990,No
1072,30,No,Unknown,1288.0,14.0,4,Unknown,1.0,1568,1,Male,33.0,3,3,Sales executive,2,Married,17799.0,3,Yes,Unknown,12.0,3.0,2,1,9.0,3,3.0,4,1,3,1993,Unknown
1073,38,Yes,Travel_rarely,903.0,2.0,3,Medical,1.0,1573,3,Male,81.0,3,2,Manufacturing director,2,Married,7653.0,4,Unknown,Unknown,11.0,3.0,1,2,11.32,2,3.0,5,1,4,1985,No
1074,48,No,Travel_rarely,1108.0,15.0,4,Unknown,1.0,1576,3,Female,65.0,3,1,Research scientist,1,Married,16530.0,8,Unknown,Unknown,12.0,3.0,4,1,11.32,3,2.0,8,7,6,1975,Unknown
1075,34,No,Unknown,1351.0,1.0,4,Unknown,1.0,1580,2,Male,45.0,3,2,Research scientist,4,Unknown,13008.0,9,Yes,No,17.0,3.0,2,1,11.32,3,2.0,2,2,1,1989,Yes
1076,38,No,Travel_rarely,437.0,16.0,3,Life sciences,1.0,1583,2,Female,90.0,3,2,Sales executive,2,Single,16379.0,2,Yes,No,12.0,3.0,2,0,8.0,5,4.0,3,1,2,1985,No
1077,35,No,Travel_rarely,802.09,10.0,4,Unknown,1.0,1587,1,Female,51.0,3,2,Healthcare representative,3,Single,4223.0,3,Unknown,Yes,16.0,3.0,3,0,11.32,4,3.0,5,0,4,1988,Unknown
1078,23,No,Unknown,977.0,10.0,3,Unknown,1.0,1592,4,Male,45.0,4,1,Research scientist,3,Married,12826.0,2,Unknown,No,16.0,3.0,4,1,4.0,2,3.0,2,2,2,2000,Yes
1079,36,No,Unknown,1302.0,6.0,4,Unknown,1.0,1594,1,Male,80.0,4,2,Laboratory technician,1,Unknown,19711.0,3,Unknown,Yes,13.0,3.0,4,1,9.0,3,3.0,3,0,2,1987,No
1080,34,No,Travel_frequently,653.0,36.0,4,Unknown,1.0,1597,3,Male,92.0,2,2,Healthcare representative,3,Unknown,15332.0,1,Unknown,No,14.0,3.0,2,1,8.0,3,2.0,8,7,7,1989,No
1081,22,No,Non-travel,457.0,26.0,2,Other,1.0,Unknown,2,Female,85.0,2,1,Research scientist,3,Married,10293.0,1,Yes,Unknown,14.0,3.15,2,0,4.0,2,2.0,4,1,3,2001,Yes
1082,32,No,Unknown,634.0,5.0,4,Unknown,1.0,1607,2,Female,35.0,4,1,Research scientist,4,Married,18783.0,3,Yes,No,17.0,3.0,4,2,6.0,3,3.0,3,0,2,1991,Yes
1083,31,No,Travel_frequently,715.0,2.0,4,Unknown,1.0,Unknown,4,Male,54.0,3,2,Sales executive,1,Single,21602.0,7,Unknown,Unknown,13.0,3.0,4,0,11.32,3,3.0,5,0,3,1992,No
1084,36,No,Travel_rarely,559.0,12.0,4,Life sciences,1.0,Unknown,3,Female,76.0,3,2,Manufacturing director,3,Married,12421.0,9,Unknown,Yes,12.0,3.0,2,2,7.0,2,3.0,3,1,1,1987,Yes
1085,21,No,Unknown,546.0,19.0,1,Medical,1.0,1623,3,Male,97.0,3,1,Research scientist,4,Single,26009.0,1,Yes,No,18.0,3.0,3,0,11.32,2,2.76,2,2,2,2002,No
1086,47,No,Unknown,1176.0,26.0,4,Unknown,1.0,Unknown,4,Female,66.03,3,5,Manager,3,Married,5220.0,3,Yes,No,11.0,3.0,3,1,27.0,2,3.0,5,1,0,1976,No
1087,39,No,Unknown,711.0,4.0,3,Medical,1.0,Unknown,1,Female,81.0,3,2,Manufacturing director,3,Unknown,3140.0,0,Yes,No,13.0,3.0,4,0,11.32,2,1.0,9,3,8,1984,Unknown
1088,40,No,Unknown,448.0,16.0,3,Unknown,1.0,1641,3,Female,84.0,3,3,Manufacturing director,4,Unknown,19948.0,6,Unknown,Unknown,15.0,3.15,4,0,18.0,2,2.0,4,3,3,1983,Yes
1089,48,No,Travel_frequently,365.0,4.0,5,Unknown,1.0,1644,3,Male,89.0,2,4,Manager,4,Unknown,5602.0,2,Yes,No,25.0,4.0,2,1,11.32,3,3.0,2,2,2,1975,Yes
1090,35,Yes,Unknown,763.0,10.0,2,Medical,1.0,1645,1,Male,59.0,1,2,Sales executive,4,Unknown,22098.0,6,Yes,Yes,14.0,3.0,4,2,11.32,2,2.0,2,2,2,1988,No
1091,27,No,Travel_rarely,486.0,8.0,3,Medical,1.0,1647,2,Female,86.0,4,1,Research scientist,3,Unknown,22490.0,7,Unknown,Unknown,17.0,3.0,1,0,5.0,0,3.0,3,0,2,1996,No
1092,27,No,Unknown,591.0,2.0,3,Medical,1.0,1648,4,Male,87.0,3,1,Research scientist,4,Single,6297.0,2,Yes,No,13.0,3.0,3,0,11.32,0,2.0,4,1,2,1996,Yes
1093,40,Yes,Travel_rarely,1329.0,7.0,3,Unknown,1.0,Unknown,1,Male,66.03,3,1,Laboratory technician,1,Unknown,3339.0,3,Unknown,Yes,14.0,3.0,2,0,10.0,3,1.0,4,0,3,1983,Yes
1094,29,No,Unknown,469.0,10.0,3,Unknown,1.0,Unknown,3,Male,42.0,2,2,Sales executive,3,Single,23413.0,9,Yes,No,11.0,3.0,3,0,11.32,2,3.0,5,1,4,1994,Yes
1095,36,No,Unknown,711.0,5.0,4,Life sciences,1.0,1651,2,Female,42.0,3,3,Healthcare representative,1,Married,22792.0,4,Unknown,No,12.0,3.15,3,2,9.0,6,3.0,3,0,2,1987,Yes
1096,49,No,Travel_rarely,301.0,22.0,4,Other,1.0,1655,1,Female,72.0,3,4,Research director,2,Married,3498.0,3,Unknown,Unknown,16.0,3.0,2,2,27.0,2,3.0,4,1,2,1974,Unknown
1097,20,No,Travel_rarely,1141.0,13.0,3,Medical,1.0,1657,3,Female,31.0,3,1,Sales representative,3,Single,13251.0,1,Unknown,Unknown,19.0,3.0,1,0,2.0,3,3.0,2,2,2,2003,Unknown
1098,36,No,Non-travel,894.0,1.0,4,Unknown,1.0,1662,4,Female,33.0,2,2,Manufacturing director,3,Unknown,15411.0,0,Unknown,Unknown,15.0,3.0,3,0,4.0,6,3.0,3,1,2,1987,Yes
1099,33,No,Travel_rarely,392.0,2.0,4,Unknown,1.0,1670,4,Male,93.0,3,2,Sales executive,4,Unknown,3921.0,1,Yes,Unknown,14.0,3.0,3,2,6.0,5,3.0,6,0,4,1990,Unknown
